year_month,state,district,enrolment_total,demographic_total,biometric_total,demo_update_rate,bio_update_rate,update_imbalance,demo_mom_delta,bio_mom_delta,z_demo_update_rate,z_bio_update_rate
2025-06,Andhra Pradesh,Cuddapah,178,2147.0,2137.0,11.994413407821229,11.938547486033519,0.002333722287047841,779.0,-140.0,-0.34121283062852636,-0.3013313168478546
2025-07,Andhra Pradesh,Cuddapah,64,1794.0,930.0,27.6,14.307692307692308,0.31706422018348623,-353.0,-1207.0,-0.0572931803953984,-0.2910889290168968
2025-08,Andhra Pradesh,Cuddapah,179,1981.0,1896.0,11.005555555555556,10.533333333333333,0.021918514698298093,187.0,966.0,-0.35920357861401137,-0.30740639854228163
2025-09,Andhra Pradesh,Cuddapah,153,1426.0,1682.0,9.25974025974026,10.922077922077921,-0.08234158893534899,-555.0,-214.0,-0.39096600325801323,-0.305725761373668
2025-10,Andhra Pradesh,Cuddapah,175,1629.0,1723.0,9.255681818181818,9.789772727272727,-0.028034595884282733,203.0,41.0,-0.39103984036121714,-0.31062099143397426
2025-11,Andhra Pradesh,Cuddapah,144,2834.0,2275.0,19.544827586206896,15.689655172413794,0.10939334637964775,1205.0,552.0,-0.2038446554574055,-0.2851143682812857
2025-12,Andhra Pradesh,Cuddapah,116,2433.0,2186.0,20.794871794871796,18.683760683760685,0.05346320346320346,-401.0,-89.0,-0.18110202336192496,-0.2721701237700738
2025-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,12,4652.0,3731.0,357.84615384615387,287.0,0.10985209923664122,,,3.128984339623284,3.156786403640598
2025-02,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,28,488.0,135.0,16.82758620689655,4.655172413793103,0.5657051282051282,-4164.0,-3596.0,-0.3662371403365115,-0.33120009123228017
2025-03,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,19,497.0,123.0,24.85,6.15,0.6022544283413849,9.0,-12.0,-0.28401254709840124,-0.31273352863424164
2025-04,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,4,320.0,178.0,64.0,35.6,0.2845691382765531,-177.0,55.0,0.1172498295742334,0.051081183865291986
2025-05,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,16,265.0,117.0,15.588235294117647,6.882352941176471,0.38642297650130547,-55.0,-61.0,-0.3789396918765642,-0.30368630368543675
2025-06,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,18,319.0,124.0,16.789473684210527,6.526315789473684,0.4391891891891892,54.0,7.0,-0.3666277692364855,-0.30808465865949114
2025-07,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,9,498.0,49.0,49.8,4.9,0.8193430656934306,179.0,-75.0,-0.02829105800562389,-0.3281755792496718
2025-08,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,22,275.0,94.0,11.956521739130435,4.086956521739131,0.4891891891891892,-223.0,45.0,-0.41616242527294706,-0.3382196260847516
2025-09,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,22,349.0,94.0,15.173913043478262,4.086956521739131,0.5743243243243243,74.0,0.0,-0.38318622906685573,-0.3382196260847516
2025-10,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,24,168.0,84.0,6.72,3.36,0.33201581027667987,-181.0,-10.0,-0.46983341271972606,-0.3472001856078817
2025-11,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,14,479.0,120.0,31.933333333333334,8.0,0.5983333333333334,311.0,36.0,-0.21141292594647712,-0.2898792937234051
2025-12,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,20,404.0,133.0,19.238095238095237,6.333333333333333,0.5037174721189591,-75.0,13.0,-0.3415309696379257,-0.31046869454397863
2025-01,Andhra Pradesh,East Godavari,171,68086.0,194787.0,395.8488372093023,1132.4825581395348,-0.48198376408469457,,,3.1643077165416877,3.173863152819515
2025-02,Andhra Pradesh,East Godavari,351,4086.0,3641.0,11.607954545454545,10.34375,0.05758281573498965,-64000.0,-191146.0,-0.35326692473805116,-0.3173662447724231
2025-03,Andhra Pradesh,East Godavari,191,4613.0,3649.0,24.026041666666668,19.005208333333332,0.11666464964298681,527.0,8.0,-0.23958420558556326,-0.290418475262975
2025-04,Andhra Pradesh,East Godavari,115,3619.0,5547.0,31.198275862068964,47.81896551724138,-0.2103196247409185,-994.0,1898.0,-0.17392521336130812,-0.2007723143728448
2025-05,Andhra Pradesh,East Godavari,239,1806.0,3604.0,7.525,15.016666666666667,-0.3322860839031602,-1813.0,-1943.0,-0.39064477290199423,-0.30282773677249714
2025-06,Andhra Pradesh,East Godavari,197,3057.0,3784.0,15.43939393939394,19.11111111111111,-0.10625548085355159,1251.0,180.0,-0.3181915991811087,-0.2900889876021058
2025-07,Andhra Pradesh,East Godavari,79,2922.0,2070.0,36.525,25.875,0.17063889445223313,-135.0,-1714.0,-0.12516114219121602,-0.2690449888029858
2025-08,Andhra Pradesh,East Godavari,242,2811.0,3140.0,11.567901234567902,12.921810699588477,-0.0552755376344086,-111.0,1070.0,-0.3536335970965399,-0.30934531078645533
2025-09,Andhra Pradesh,East Godavari,226,2818.0,2747.0,12.41409691629956,12.101321585903083,0.01275601868487244,7.0,-393.0,-0.3458870073766122,-0.3118980392843244
2025-10,Andhra Pradesh,East Godavari,258,2360.0,2968.0,9.111969111969112,11.45945945945946,-0.1140927003190092,-458.0,221.0,-0.3761166928443591,-0.31389501854284957
2025-11,Andhra Pradesh,East Godavari,187,4482.0,3673.0,23.840425531914892,19.53723404255319,0.09919077979401668,2122.0,705.0,-0.2412834485294392,-0.288763222113516
2025-12,Andhra Pradesh,East Godavari,181,4233.0,4101.0,23.25824175824176,22.532967032967033,0.015836832633473304,-249.0,428.0,-0.24661311273549594,-0.27944281450653813
2025-01,Andhra Pradesh,Eluru,6,5330.0,5236.0,761.4285714285714,748.0,0.008895618434749692,,,3.1683660071021253,3.1747661794795086
2025-02,Andhra Pradesh,Eluru,28,652.0,107.0,22.482758620689655,3.689655172413793,0.7171052631578947,-4678.0,-5129.0,-0.31706177320495904,-0.3048546108419438
2025-03,Andhra Pradesh,Eluru,13,600.0,160.0,42.857142857142854,11.428571428571429,0.5781865965834428,-52.0,53.0,-0.2209607552500099,-0.2686754900133591
2025-04,Andhra Pradesh,Eluru,9,356.0,189.0,35.6,18.9,0.3058608058608059,-244.0,29.0,-0.2551909340825126,-0.23374686330380193
2025-05,Andhra Pradesh,Eluru,11,282.0,92.0,23.5,7.666666666666667,0.5066666666666667,-74.0,-97.0,-0.3122636928839491,-0.28626224278617635
2025-06,Andhra Pradesh,Eluru,23,475.0,116.0,19.791666666666668,4.833333333333333,0.606418918918919,193.0,24.0,-0.32975499981689627,-0.2995079616467159
2025-07,Andhra Pradesh,Eluru,11,700.0,49.0,58.333333333333336,4.083333333333333,0.868,225.0,-67.0,-0.14796332663738934,-0.303014181345094
2025-08,Andhra Pradesh,Eluru,16,387.0,95.0,22.764705882352942,5.588235294117647,0.6045548654244306,-313.0,46.0,-0.31573189650581573,-0.29597882547972093
2025-09,Andhra Pradesh,Eluru,18,429.0,114.0,22.57894736842105,6.0,0.5790441176470589,42.0,19.0,-0.3166080742629188,-0.29405384211590546
2025-10,Andhra Pradesh,Eluru,28,178.0,109.0,6.137931034482759,3.7586206896551726,0.23958333333333334,-251.0,-5.0,-0.39415635192220305,-0.30453219983519636
2025-11,Andhra Pradesh,Eluru,29,525.0,127.0,17.5,4.233333333333333,0.6094946401225115,347.0,18.0,-0.34056423443838046,-0.30231293740541837
2025-12,Andhra Pradesh,Eluru,12,565.0,112.0,43.46153846153846,8.615384615384615,0.668141592920354,40.0,-15.0,-0.218109968097091,-0.28182702470617665
2025-01,Andhra Pradesh,Guntur,187,89212.0,195052.0,474.531914893617,1037.5106382978724,-0.3723286370112395,,,3.1706582228381985,3.174137748130199
2025-02,Andhra Pradesh,Guntur,386,4186.0,3778.0,10.81653746770026,9.762273901808786,0.051224105461393596,-85026.0,-191274.0,-0.32611295924598427,-0.3115242830737838
2025-03,Andhra Pradesh,Guntur,197,4768.0,3740.0,24.08080808080808,18.88888888888889,0.12081325655188624,582.0,-38.0,-0.22609014031608682,-0.2805708936684149
2025-04,Andhra Pradesh,Guntur,122,3562.0,5095.0,28.959349593495936,41.422764227642276,-0.17706167706167705,-1206.0,1355.0,-0.1893021789876022,-0.20414608346661792
2025-05,Andhra Pradesh,Guntur,272,2274.0,3119.0,8.32967032967033,11.424908424908425,-0.15665554319614386,-1288.0,-1976.0,-0.34486585329536157,-0.30588537161480733
2025-06,Andhra Pradesh,Guntur,255,3266.0,3768.0,12.7578125,14.71875,-0.07135749822316986,992.0,649.0,-0.3114742499861652,-0.2947141365996637
2025-07,Andhra Pradesh,Guntur,128,3212.0,1893.0,24.899224806201552,14.674418604651162,0.2583235409322366,-54.0,-1875.0,-0.2199186477160839,-0.2948644888326722
2025-08,Andhra Pradesh,Guntur,288,2228.0,3191.0,7.709342560553633,11.04152249134948,-0.17767527675276754,-984.0,1298.0,-0.349543602561592,-0.3071856449484354
2025-09,Andhra Pradesh,Guntur,198,2659.0,2851.0,13.361809045226131,14.326633165829145,-0.03483941208492107,431.0,-340.0,-0.3069196507292911,-0.29604402123681267
2025-10,Andhra Pradesh,Guntur,314,2126.0,3470.0,6.749206349206349,11.015873015873016,-0.2401286403430409,-533.0,619.0,-0.35678376926331207,-0.30727263647854713
2025-11,Andhra Pradesh,Guntur,230,4336.0,3606.0,18.77056277056277,15.61038961038961,0.09190482185572202,2210.0,136.0,-0.266133480853419,-0.2916900944867104
2025-12,Andhra Pradesh,Guntur,220,3932.0,4196.0,17.79185520361991,18.986425339366516,-0.03247631935047361,-404.0,590.0,-0.27351368988330016,-0.2802400937237339
2025-01,Andhra Pradesh,Hyderabad,139,8250.0,62988.0,58.92857142857143,449.9142857142857,-0.7683712573169191,,,3.0665250631286645,3.1718845940387133
2025-02,Andhra Pradesh,Hyderabad,230,1602.0,1810.0,6.935064935064935,7.8354978354978355,-0.060943451508936416,-6648.0,-61178.0,-0.42587380907352596,-0.34100975595739147
2025-03,Andhra Pradesh,Hyderabad,137,1802.0,1913.0,13.057971014492754,13.86231884057971,-0.029870828848223896,200.0,103.0,-0.014598791700649502,-0.2931187780645663
2025-04,Andhra Pradesh,Hyderabad,86,1425.0,2619.0,16.379310344827587,30.103448275862068,-0.29517923362175524,-377.0,706.0,0.20849525433971156,-0.16406175611489046
2025-05,Andhra Pradesh,Hyderabad,76,496.0,975.0,6.441558441558442,12.662337662337663,-0.32540760869565216,-929.0,-1644.0,-0.4590225931733594,-0.3026541984844756
2025-06,Andhra Pradesh,Hyderabad,65,600.0,1372.0,9.090909090909092,20.78787878787879,-0.3912823112012164,104.0,397.0,-0.28106596274267454,-0.23808614343814113
2025-07,Andhra Pradesh,Hyderabad,67,1030.0,745.0,15.147058823529411,10.955882352941176,0.16047297297297297,430.0,-627.0,0.12572503718213918,-0.31621421850638953
2025-08,Andhra Pradesh,Hyderabad,146,741.0,1757.0,5.040816326530612,11.952380952380953,-0.40656262505002,-289.0,1012.0,-0.5531103074416838,-0.30829573339529015
2025-09,Andhra Pradesh,Hyderabad,148,897.0,1624.0,6.02013422818792,10.899328859060402,-0.2882632831086439,156.0,-133.0,-0.4873296173914263,-0.3166636100053111
2025-10,Andhra Pradesh,Hyderabad,162,739.0,1715.0,4.533742331288344,10.521472392638037,-0.3975560081466395,-158.0,91.0,-0.5871704193390863,-0.3196661739880204
2025-11,Andhra Pradesh,Hyderabad,172,1450.0,2180.0,8.38150289017341,12.601156069364162,-0.20104654365188654,711.0,465.0,-0.328716709585301,-0.30314036628572133
2025-12,Andhra Pradesh,Hyderabad,120,1131.0,2045.0,9.347107438016529,16.90082644628099,-0.28769279194208375,-319.0,-135.0,-0.26385714420280887,-0.2689738597985153
2025-01,Andhra Pradesh,K.V.Rangareddy,2,36.0,42.0,12.0,14.0,-0.0759493670886076,,,1.541294774946765,0.7910343962705982
2025-02,Andhra Pradesh,K.V.Rangareddy,2,28.0,34.0,9.333333333333334,11.333333333333334,-0.09523809523809523,-8.0,-8.0,0.7734468330947182,0.23204063814047363
2025-03,Andhra Pradesh,K.V.Rangareddy,2,23.0,35.0,7.666666666666667,11.666666666666666,-0.2033898305084746,-5.0,1.0,0.29354186943718885,0.30191485790673894
2025-04,Andhra Pradesh,K.V.Rangareddy,1,22.0,33.0,11.0,16.5,-0.19642857142857142,-1.0,-2.0,1.2533517967522474,1.3150910445175903
2025-05,Andhra Pradesh,K.V.Rangareddy,5,10.0,8.0,1.6666666666666667,1.3333333333333333,0.10526315789473684,-12.0,-25.0,-1.4341159997299164,-1.8641859548474942
2025-06,Andhra Pradesh,K.V.Rangareddy,2,8.0,25.0,2.6666666666666665,8.333333333333334,-0.5,-2.0,17.0,-1.1461730215353991,-0.3968273397559167
2025-07,Andhra Pradesh,K.V.Rangareddy,1,12.0,18.0,6.0,9.0,-0.1935483870967742,4.0,-7.0,-0.1863630942203405,-0.25707890022338564
2025-08,Andhra Pradesh,K.V.Rangareddy,4,13.0,19.0,2.6,3.8,-0.18181818181818182,1.0,1.0,-1.1653692200817003,-1.3471167285771288
2025-09,Andhra Pradesh,K.V.Rangareddy,2,10.0,24.0,3.3333333333333335,8.0,-0.4,-3.0,5.0,-0.9542110360723873,-0.46670155952218245
2025-10,Andhra Pradesh,K.V.Rangareddy,1,14.0,23.0,7.0,11.5,-0.23684210526315788,4.0,-1.0,0.10157988397417705,0.2669777480236063
2025-11,Andhra Pradesh,K.V.Rangareddy,1,19.0,36.0,9.5,18.0,-0.30357142857142855,5.0,13.0,0.821437329460471,1.6295250334657854
2025-12,Andhra Pradesh,K.V.Rangareddy,3,28.0,37.0,7.0,9.25,-0.13636363636363635,9.0,1.0,0.10157988397417705,-0.20467323539868645
2025-01,Andhra Pradesh,K.v. Rangareddy,1,6.0,65.0,3.0,32.5,-0.8194444444444444,,,0.0,1.079018022433127
2025-04,Andhra Pradesh,K.v. Rangareddy,1,6.0,26.0,3.0,13.0,-0.6060606060606061,0.0,-39.0,0.0,-0.18343306381363164
2025-07,Andhra Pradesh,K.v. Rangareddy,1,6.0,4.0,3.0,2.0,0.18181818181818182,0.0,-22.0,0.0,-0.8955849586194955
2025-01,Andhra Pradesh,Kakinada,20,13899.0,7003.0,661.8571428571429,333.4761904761905,0.3299047983543032,,,3.16878468607682,3.170841617959114
2025-02,Andhra Pradesh,Kakinada,34,662.0,155.0,18.914285714285715,4.428571428571429,0.6198044009779952,-13237.0,-6848.0,-0.3182449065132738,-0.3203374755106464
2025-03,Andhra Pradesh,Kakinada,24,789.0,142.0,31.56,5.68,0.694206008583691,127.0,-13.0,-0.24966030456329488,-0.30705987976876725
2025-04,Andhra Pradesh,Kakinada,11,422.0,270.0,35.166666666666664,22.5,0.21933621933621933,-367.0,128.0,-0.23009938517900735,-0.1286005050371625
2025-05,Andhra Pradesh,Kakinada,33,393.0,144.0,11.558823529411764,4.235294117647059,0.4628252788104089,-29.0,-126.0,-0.35813758752043506,-0.3223881382964591
2025-06,Andhra Pradesh,Kakinada,20,527.0,192.0,25.095238095238095,9.142857142857142,0.4652777777777778,134.0,48.0,-0.2847222324166205,-0.2703191353871289
2025-07,Andhra Pradesh,Kakinada,14,805.0,111.0,53.666666666666664,7.4,0.7568157033805889,278.0,-81.0,-0.12976380053686692,-0.2888107641600657
2025-08,Andhra Pradesh,Kakinada,30,361.0,137.0,11.64516129032258,4.419354838709677,0.44889779559118237,-444.0,26.0,-0.35766933077893887,-0.3204352630768703
2025-09,Andhra Pradesh,Kakinada,23,577.0,145.0,24.041666666666668,6.041666666666667,0.5975103734439834,216.0,8.0,-0.2904363245921863,-0.30322261418050345
2025-10,Andhra Pradesh,Kakinada,35,400.0,112.0,11.11111111111111,3.111111111111111,0.5614035087719298,-177.0,-33.0,-0.3605657760199887,-0.3343156648380941
2025-11,Andhra Pradesh,Kakinada,23,579.0,179.0,24.125,7.458333333333333,0.5270092226613966,179.0,67.0,-0.28998436249920373,-0.28819185035550704
2025-12,Andhra Pradesh,Kakinada,26,604.0,204.0,22.37037037037037,7.555555555555555,0.49443757725587145,25.0,25.0,-0.2995006754570044,-0.2871603273479092
2025-01,Andhra Pradesh,Karim Nagar,3,68.0,603.0,17.0,150.75,-0.7961309523809523,,,0.49706242777995335,3.144838601504982
2025-02,Andhra Pradesh,Karim Nagar,3,81.0,45.0,20.25,11.25,0.28346456692913385,13.0,-558.0,1.0355467245415695,-0.39290669877121664
2025-03,Andhra Pradesh,Karim Nagar,2,68.0,42.0,22.666666666666668,14.0,0.23423423423423423,-13.0,-3.0,1.4359581246976432,-0.32316620002025215
2025-04,Andhra Pradesh,Karim Nagar,3,65.0,69.0,16.25,17.25,-0.02962962962962963,-3.0,27.0,0.372796820834965,-0.24074561058729413
2025-05,Andhra Pradesh,Karim Nagar,2,10.0,33.0,3.3333333333333335,11.0,-0.5227272727272727,-55.0,-36.0,-1.767333076550945,-0.3992467441122134
2025-06,Andhra Pradesh,Karim Nagar,3,31.0,58.0,7.75,14.5,-0.3,21.0,25.0,-1.0355467245415695,-0.3104861093382586
2025-07,Andhra Pradesh,Karim Nagar,3,27.0,22.0,6.75,5.5,0.1,-4.0,-36.0,-1.2012342004682206,-0.5387277416141424
2025-08,Andhra Pradesh,Karim Nagar,2,61.0,43.0,20.333333333333332,14.333333333333334,0.17142857142857143,34.0,21.0,1.0493540142021236,-0.31471280623225645
2025-09,Andhra Pradesh,Karim Nagar,2,35.0,49.0,11.666666666666666,16.333333333333332,-0.16470588235294117,-26.0,6.0,-0.38660411049551935,-0.2639924435042823
2025-10,Andhra Pradesh,Karim Nagar,1,22.0,49.0,11.0,24.5,-0.375,-13.0,0.0,-0.49706242777995335,-0.05688429569838774
2025-11,Andhra Pradesh,Karim Nagar,1,35.0,51.0,17.5,25.5,-0.1839080459770115,13.0,2.0,0.5799061657432789,-0.03152411433440065
2025-12,Andhra Pradesh,Karim Nagar,3,54.0,64.0,13.5,16.0,-0.08403361344537816,19.0,13.0,-0.08284373796332556,-0.272445837292278
2025-01,Andhra Pradesh,Karimnagar,20,1291.0,7685.0,61.476190476190474,365.95238095238096,-0.7122646763952323,,,2.8326257091245886,3.1713654643124993
2025-02,Andhra Pradesh,Karimnagar,29,534.0,431.0,17.8,14.366666666666667,0.10662525879917184,-757.0,-7254.0,-0.19975764400008533,-0.3246741546426648
2025-03,Andhra Pradesh,Karimnagar,22,504.0,476.0,21.91304347826087,20.695652173913043,0.02854230377166157,-30.0,45.0,0.08580582749716902,-0.2617410399509072
2025-04,Andhra Pradesh,Karimnagar,19,651.0,616.0,32.55,30.8,0.027602523659305992,147.0,140.0,0.824316433224476,-0.16126710461064292
2025-05,Andhra Pradesh,Karimnagar,11,177.0,223.0,14.75,18.583333333333332,-0.11471321695760599,-474.0,-393.0,-0.41151533454482525,-0.2827451651314057
2025-06,Andhra Pradesh,Karimnagar,15,274.0,299.0,17.125,18.6875,-0.04355400696864112,97.0,76.0,-0.24662205092392125,-0.2817093699359694
2025-07,Andhra Pradesh,Karimnagar,11,256.0,174.0,21.333333333333332,14.5,0.1902552204176334,-18.0,-125.0,0.0455572761938208,-0.3233483367925064
2025-08,Andhra Pradesh,Karimnagar,33,236.0,307.0,6.9411764705882355,9.029411764705882,-0.13051470588235295,-20.0,133.0,-0.9536721989578284,-0.3777458632916522
2025-09,Andhra Pradesh,Karimnagar,23,278.0,392.0,11.583333333333334,16.333333333333332,-0.16989567809239942,42.0,85.0,-0.6313730460393638,-0.30511834135282856
2025-10,Andhra Pradesh,Karimnagar,25,324.0,512.0,12.461538461538462,19.692307692307693,-0.22461170848267623,46.0,120.0,-0.5704003608678015,-0.2717179301276844
2025-11,Andhra Pradesh,Karimnagar,25,316.0,479.0,12.153846153846153,18.423076923076923,-0.20477386934673367,-8.0,-33.0,-0.5917630534826556,-0.2843386962013076
2025-12,Andhra Pradesh,Karimnagar,25,469.0,446.0,18.03846153846154,17.153846153846153,0.025109170305676855,153.0,-33.0,-0.18320155722357345,-0.29695946227493075
2025-01,Andhra Pradesh,Khammam,48,6969.0,22798.0,142.22448979591837,465.265306122449,-0.5317454985219027,,,3.0515181047478075,3.1720747338643536
2025-02,Andhra Pradesh,Khammam,54,1573.0,724.0,28.6,13.163636363636364,0.36945169712793735,-5396.0,-22074.0,-0.2557182324685834,-0.3297677373868146
2025-03,Andhra Pradesh,Khammam,36,1202.0,728.0,32.486486486486484,19.675675675675677,0.2454686690833765,-371.0,4.0,-0.14259535415867983,-0.2793274551168507
2025-04,Andhra Pradesh,Khammam,30,1433.0,1068.0,46.225806451612904,34.45161290322581,0.14588329336530775,231.0,340.0,0.25731120048391803,-0.16487752494167535
2025-05,Andhra Pradesh,Khammam,14,461.0,343.0,30.733333333333334,22.866666666666667,0.14658385093167703,-972.0,-725.0,-0.19362389407316108,-0.2546110063065789
2025-06,Andhra Pradesh,Khammam,34,708.0,568.0,20.228571428571428,16.228571428571428,0.1096319498825372,247.0,225.0,-0.4993830692970488,-0.3060276795636653
2025-07,Andhra Pradesh,Khammam,17,777.0,364.0,43.166666666666664,20.22222222222222,0.361646234676007,69.0,-204.0,0.16826967188765962,-0.27509407126265395
2025-08,Andhra Pradesh,Khammam,47,783.0,644.0,16.3125,13.416666666666666,0.09733893557422969,6.0,280.0,-0.6133670682656547,-0.3278078413702001
2025-09,Andhra Pradesh,Khammam,40,796.0,553.0,19.414634146341463,13.487804878048781,0.18,13.0,-91.0,-0.5230741147824103,-0.32725682635165426
2025-10,Andhra Pradesh,Khammam,47,855.0,668.0,17.8125,13.916666666666666,0.12270341207349081,59.0,115.0,-0.5697069865813733,-0.32393499295413547
2025-11,Andhra Pradesh,Khammam,46,1065.0,792.0,22.659574468085108,16.851063829787233,0.14693218514531756,210.0,124.0,-0.4286245417771132,-0.3012060421435435
2025-12,Andhra Pradesh,Khammam,41,1208.0,811.0,28.761904761904763,19.30952380952381,0.19653465346534654,143.0,19.0,-0.2510057157153594,-0.2821635564665814
2025-01,Andhra Pradesh,Krishna,133,43114.0,152991.0,321.74626865671644,1141.7238805970148,-0.560293922674472,,,3.167844584108606,3.174448150866343
2025-02,Andhra Pradesh,Krishna,345,3609.0,3168.0,10.43063583815029,9.15606936416185,0.06506344054293302,-39505.0,-149823.0,-0.350912508700804,-0.3146156722271063
2025-03,Andhra Pradesh,Krishna,175,3537.0,3006.0,20.09659090909091,17.079545454545453,0.08114303178484107,-72.0,-162.0,-0.2416595693070679,-0.29020608411598925
